,book_id,goodreads_book_id,authors,original_publication_year,language_code,Art,Biography,Business,Chick Lit,Children's,Christian,Classics,Comics,Contemporary,Cookbooks,Crime,Ebooks,Fantasy,Fiction,Gay and Lesbian,Graphic Novels,Historical Fiction,History,Horror,Humor and Comedy,Manga,Memoir,Music,Mystery,Nonfiction,Paranormal,Philosophy,Poetry,Psychology,Religion,Romance,Science,Science Fiction,Self Help,Spirituality,Sports,Suspense,Thriller,Travel,Young Adult
70,71,18490,"Mary Wollstonecraft Shelley, Percy Bysshe Shelley, Maurice Hindle",1818.0,eng,0.0,0.0,0.0,0.0,0.0,0.0,19277.0,0.0,0.0,0.0,0.0,248.0,1632.0,6948.0,0.0,0.0,263.0,0.0,6371.0,0.0,0.0,0.0,0.0,127.0,0.0,220.0,0.0,0.0,0.0,0.0,0.0,127.0,0.0,0.0,0.0,0.0,0.0,205.0,0.0,0.0
71,72,11588,Stephen King,1977.0,eng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,0.0,143.0,558.0,3989.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,376.0,0.0,0.0,0.0
72,73,1656001,Stephenie Meyer,2008.0,en-US,0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,103.0,0.0,0.0,0.0,160.0,2291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1296.0,0.0,0.0,0.0,0.0,125.0,0.0,3479.0,0.0,0.0,0.0,104.0,103.0,0.0,216.0
73,74,99561,John Green,2005.0,eng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3108.0,0.0,0.0,245.0,0.0,3372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372.0,0.0,0.0,0.0,0.0,0.0,0.0,1877.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9825.0
74,75,227443,Helen Fielding,1996.0,eng,0.0,0.0,0.0,4141.0,0.0,0.0,67.0,0.0,885.0,0.0,0.0,73.0,0.0,3836.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,76,14935,"Jane Austen, Tony Tanner, Ros Ballaster",1811.0,eng,0.0,0.0,0.0,244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,5117.0,0.0,0.0,1155.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,77,38709,"Louis Sachar, Louis Sachar",1998.0,eng,0.0,0.0,0.0,0.0,765.0,0.0,541.0,0.0,411.0,0.0,76.0,0.0,252.0,3049.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4277.0
77,78,5139,Lauren Weisberger,2003.0,eng,0.0,0.0,0.0,3371.0,0.0,0.0,25.0,0.0,578.0,0.0,0.0,31.0,0.0,2451.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0
78,79,1381,"Homer, Robert Fagles, E.V. Rieu, Frédéric Mugler, Bernard Knox",-720.0,eng,0.0,0.0,0.0,0.0,0.0,0.0,14238.0,0.0,0.0,0.0,0.0,78.0,1271.0,3670.0,0.0,0.0,440.0,555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,3418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0
79,80,157993,"Antoine de Saint-Exupéry, Richard Howard, Dom Marcos Barbosa, Melina Karakosta",1946.0,eng,0.0,0.0,0.0,0.0,1212.0,0.0,265.0,0.0,0.0,0.0,0.0,109.0,3739.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1055.0,0.0,0.0,0.0,0.0,0.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,1111.0
80,81,7445,Jeannette Walls,2005.0,eng,0.0,1269.0,0.0,0.0,0.0,0.0,136.0,0.0,254.0,0.0,0.0,68.0,0.0,696.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4218.0,0.0,0.0,2094.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0
81,82,1845,Jon Krakauer,1996.0,eng,0.0,1907.0,0.0,0.0,0.0,0.0,447.0,0.0,140.0,0.0,0.0,51.0,0.0,370.0,0.0,0.0,0.0,164.0,0.0,0.0,0.0,374.0,0.0,0.0,2370.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1079.0,57.0
82,83,1953,"Charles Dickens, Richard Maxwell, Hablot Knight Browne",1859.0,eng,0.0,0.0,0.0,0.0,0.0,0.0,16170.0,0.0,0.0,0.0,0.0,228.0,0.0,5394.0,0.0,0.0,2515.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0
83,84,7677,Michael Crichton,1990.0,spa,0.0,0.0,0.0,0.0,0.0,0.0,336.0,0.0,127.0,0.0,0.0,64.0,690.0,4246.0,0.0,0.0,0.0,0.0,506.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,4264.0,0.0,0.0,0.0,300.0,1547.0,0.0,46.0
84,85,370493,Shel Silverstein,1964.0,eng,0.0,0.0,0.0,0.0,1958.0,0.0,1922.0,0.0,0.0,0.0,0.0,0.0,216.0,1815.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,1401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441.0
85,86,32542,John Grisham,1989.0,eng,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,82.0,0.0,530.0,38.0,0.0,2571.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.0,989.0,0.0,0.0
86,87,1617,"Elie Wiesel, Marion Wiesel",1958.0,eng,0.0,253.0,0.0,0.0,0.0,0.0,3905.0,0.0,69.0,0.0,0.0,0.0,0.0,772.0,0.0,0.0,662.0,2936.0,75.0,0.0,0.0,440.0,0.0,0.0,2742.0,0.0,68.0,0.0,0.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315.0
87,88,6442769,John Green,2008.0,en-US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,708.0,0.0,0.0,0.0,0.0,584.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1525.0
88,89,21787,William Goldman,1973.0,en-US,0.0,0.0,0.0,0.0,114.0,0.0,0.0,0.0,70.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,90,231804,S.E. Hinton,1967.0,en-US,0.0,0.0,0.0,0.0,120.0,0.0,1995.0,0.0,299.0,0.0,98.0,0.0,0.0,3636.0,0.0,0.0,495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479.0
90,91,6186357,James Dashner,2009.0,eng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.0,2057.0,2402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,643.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,0.0,3371.0,0.0,0.0,0.0,241.0,298.0,0.0,8580.0
91,92,1202,"Steven D. Levitt, Stephen J. Dubner",2005.0,en-US,0.0,0.0,133.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,66.0,0.0,41.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,2959.0,0.0,106.0,0.0,581.0,0.0,0.0,878.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0
92,93,2998,Frances Hodgson Burnett,1911.0,eng,0.0,0.0,0.0,0.0,1339.0,0.0,12224.0,0.0,0.0,0.0,0.0,150.0,379.0,3873.0,0.0,0.0,855.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1775.0
93,94,320,"Gabriel García Márquez, Gregory Rabassa",1967.0,eng,0.0,0.0,0.0,0.0,0.0,0.0,5578.0,0.0,175.0,0.0,0.0,0.0,0.0,262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,95,5297,"Oscar Wilde, Jeffrey Eugenides",1891.0,eng,0.0,0.0,0.0,0.0,0.0,0.0,18319.0,0.0,0.0,0.0,0.0,328.0,1540.0,6774.0,0.0,0.0,332.0,0.0,1922.0,0.0,0.0,0.0,0.0,210.0,0.0,176.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,96,13536860,E.L. James,2012.0,eng,0.0,0.0,0.0,591.0,0.0,0.0,0.0,0.0,758.0,0.0,0.0,318.0,78.0,1364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,97,17245,"Bram Stoker, Nina Auerbach, David J. Skal",1897.0,eng,0.0,0.0,0.0,0.0,0.0,0.0,14939.0,0.0,0.0,0.0,0.0,293.0,3349.0,5137.0,0.0,0.0,275.0,0.0,7930.0,0.0,0.0,0.0,0.0,269.0,0.0,899.0,0.0,0.0,0.0,0.0,188.0,0.0,107.0,0.0,0.0,0.0,127.0,290.0,0.0,0.0
97,98,5060378,"Stieg Larsson, Reg Keeland",2006.0,eng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,561.0,0.0,2381.0,192.0,0.0,6521.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,884.0,583.0,0.0,0.0
98,99,11857408,E.L. James,2011.0,eng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0
99,100,7244,Barbara Kingsolver,1998.0,eng,0.0,0.0,0.0,0.0,0.0,0.0,552.0,0.0,311.0,0.0,0.0,49.0,0.0,1220.0,0.0,0.0,2272.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0
100,101,4137,David Sedaris,2000.0,eng,0.0,478.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,0.0,0.0,60.0,0.0,676.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2043.0,0.0,0.0,1596.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,102,19543,Maurice Sendak,1963.0,eng,52.0,0.0,0.0,0.0,2058.0,0.0,1553.0,0.0,0.0,0.0,0.0,0.0,1493.0,1594.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0
102,103,7126,"Alexandre Dumas, Robin Buss",1844.0,eng,0.0,0.0,0.0,0.0,0.0,0.0,13748.0,0.0,0.0,0.0,67.0,194.0,66.0,5012.0,0.0,0.0,1729.0,180.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,398.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0
103,104,6288,Cormac McCarthy,2006.0,eng,0.0,0.0,0.0,0.0,0.0,0.0,916.0,0.0,482.0,0.0,0.0,86.0,246.0,1270.0,0.0,0.0,0.0,0.0,979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2097.0,0.0,0.0,0.0,78.0,144.0,0.0,0.0
104,105,18710190,Veronica Roth,2013.0,eng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,379.0,2172.0,2860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1911.0,0.0,2393.0,0.0,0.0,0.0,0.0,0.0,0.0,9373.0
105,106,9418327,Tina Fey,2011.0,eng,0.0,2347.0,0.0,76.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,128.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3631.0,0.0,0.0,2805.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,107,3473,Nicholas Sparks,1999.0,en-US,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,33.0,0.0,0.0,79.0,0.0,82.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,108,9416,Sophie Kinsella,2000.0,eng,0.0,0.0,0.0,159.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0
108,109,24280,"Victor Hugo, Lee Fahnestock, Norman MacAfee",1862.0,eng,0.0,0.0,0.0,0.0,0.0,0.0,12407.0,0.0,0.0,0.0,0.0,237.0,0.0,3888.0,0.0,0.0,2067.0,319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,110,10572,George R.R. Martin,1998.0,eng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.0,26321.0,5231.0,0.0,0.0,187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,111,10441,Kim Edwards,2005.0,eng,0.0,0.0,0.0,206.0,0.0,0.0,40.0,0.0,425.0,0.0,0.0,36.0,0.0,3737.0,0.0,0.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0
111,112,15507958,Jojo Moyes,2012.0,eng,0.0,0.0,0.0,148.0,0.0,0.0,0.0,0.0,253.0,0.0,0.0,278.0,0.0,381.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,609.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,113,168668,Joseph Heller,1961.0,en-US,0.0,0.0,0.0,0.0,0.0,0.0,8530.0,0.0,124.0,0.0,0.0,72.0,0.0,7409.0,0.0,0.0,1056.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,114,6900,"Mitch Albom, Saulius Dagys",1997.0,eng,0.0,839.0,0.0,0.0,0.0,0.0,473.0,0.0,346.0,0.0,0.0,47.0,0.0,1317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1151.0,0.0,0.0,1185.0,0.0,447.0,0.0,99.0,53.0,0.0,0.0,0.0,261.0,187.0,0.0,0.0,0.0,0.0,63.0
114,115,2187,Jeffrey Eugenides,2002.0,en-US,0.0,0.0,0.0,0.0,0.0,0.0,316.0,0.0,759.0,0.0,0.0,0.0,0.0,6142.0,0.0,0.0,851.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,116,24583,"Mark Twain, Guy Cardwell, John Seelye",1876.0,eng,0.0,0.0,0.0,0.0,351.0,0.0,10669.0,0.0,0.0,0.0,0.0,128.0,0.0,4383.0,0.0,0.0,827.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,964.0
116,117,18131,Madeleine L'Engle,1962.0,en-US,0.0,0.0,0.0,0.0,1115.0,0.0,3925.0,0.0,0.0,0.0,0.0,0.0,8912.0,4319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,3484.0,0.0,0.0,0.0,0.0,0.0,0.0,4618.0
117,118,7763,Amy Tan,1989.0,eng,0.0,0.0,0.0,265.0,0.0,0.0,982.0,0.0,440.0,0.0,0.0,39.0,0.0,461.0,0.0,0.0,84.0,65.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
118,119,38447,Margaret Atwood,1985.0,eng,0.0,0.0,0.0,0.0,0.0,0.0,5711.0,0.0,323.0,0.0,0.0,208.0,1103.0,9562.0,0.0,0.0,0.0,0.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,0.0,0.0,3930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,120,452306,Ann Brashares,2001.0,eng,0.0,0.0,0.0,1165.0,62.0,0.0,0.0,0.0,732.0,0.0,0.0,0.0,0.0,1445.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,682.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,4369.0
120,121,7604,"Vladimir Nabokov, Craig Raine",1955.0,eng,0.0,0.0,0.0,0.0,0.0,0.0,819.0,0.0,135.0,0.0,0.0,85.0,0.0,1029.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,122,37442,"Gregory Maguire, Douglas Smith",1995.0,eng,0.0,0.0,0.0,0.0,0.0,0.0,210.0,0.0,185.0,0.0,0.0,0.0,229.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0,126.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0
122,123,5358,John Grisham,1991.0,eng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,468.0,30.0,0.0,2741.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,473.0,1251.0,0.0,0.0
123,124,7937843,Emma Donoghue,2010.0,eng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1437.0,0.0,332.0,204.0,0.0,5921.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,218.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,281.0,0.0,88.0
124,125,1420,"William Shakespeare, Richard Andrews, Rex Gibson",1600.0,eng,0.0,0.0,0.0,0.0,0.0,0.0,13787.0,0.0,0.0,0.0,0.0,91.0,71.0,3145.0,0.0,0.0,328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,126,234225,Frank Herbert,1965.0,eng,0.0,0.0,0.0,0.0,0.0,0.0,2020.0,0.0,0.0,0.0,0.0,83.0,2760.0,4322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,89.0,0.0,175.0,9871.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,127,2612,Malcolm Gladwell,2000.0,eng,0.0,0.0,2079.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,35.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,2179.0,0.0,201.0,0.0,1564.0,0.0,0.0,547.0,0.0,282.0,0.0,0.0,0.0,0.0,0.0,0.0
127,128,11084145,Walter Isaacson,2011.0,eng,0.0,4555.0,1113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,296.0,0.0,0.0,0.0,120.0,0.0,0.0,713.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,129,332613,Ken Kesey,1962.0,eng,0.0,0.0,0.0,0.0,0.0,0.0,6560.0,0.0,238.0,0.0,0.0,55.0,0.0,5244.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,638.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,130,2165,Ernest Hemingway,1952.0,eng,0.0,0.0,0.0,0.0,0.0,0.0,10485.0,0.0,0.0,0.0,0.0,69.0,0.0,6306.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0
130,131,4395,John Steinbeck,1939.0,eng,0.0,0.0,0.0,0.0,0.0,0.0,10927.0,0.0,0.0,0.0,0.0,0.0,0.0,5804.0,0.0,0.0,1786.0,278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0
131,132,3431,Mitch Albom,2003.0,,0.0,0.0,0.0,0.0,0.0,149.0,29.0,0.0,84.0,0.0,0.0,58.0,0.0,245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,26.0,0.0,40.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,45.0
132,133,8127,L.M. Montgomery,1908.0,eng,0.0,0.0,0.0,76.0,861.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,3489.0,0.0,0.0,1379.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2896.0
133,134,3777732,Cassandra Clare,2009.0,en-US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,0.0,0.0,260.0,8665.0,1131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7108.0
134,135,62291,George R.R. Martin,2000.0,eng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,276.0,22080.0,4374.0,0.0,0.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,136,137791,Rebecca Wells,1996.0,en-US,0.0,0.0,0.0,1133.0,0.0,0.0,29.0,0.0,197.0,0.0,0.0,0.0,0.0,2453.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
136,137,10964,Diana Gabaldon,1991.0,eng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.0,5077.0,3770.0,0.0,0.0,8429.0,459.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.0,0.0,0.0,0.0,0.0,6193.0,0.0,526.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,138,12296,"Nathaniel Hawthorne, Thomas E. Connolly, Nina Baym",1850.0,eng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0
138,139,9460487,Ransom Riggs,2011.0,en-US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,0.0,0.0,301.0,9445.0,3710.0,0.0,0.0,979.0,0.0,1178.0,0.0,0.0,0.0,0.0,1752.0,0.0,2271.0,0.0,0.0,0.0,0.0,286.0,0.0,365.0,0.0,0.0,0.0,159.0,193.0,0.0,7740.0
139,140,6892870,"Stieg Larsson, Reg Keeland",2007.0,en-US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,486.0,0.0,2026.0,202.0,0.0,5675.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,721.0,2897.0,0.0,0.0
140,141,18007564,Andy Weir,2012.0,eng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.0,0.0,0.0,321.0,322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,818.0,219.0,0.0,0.0,0.0,0.0,729.0,0.0,0.0
141,142,5043,Ken Follett,1989.0,eng,0.0,0.0,0.0,0.0,0.0,0.0,340.0,0.0,104.0,0.0,0.0,93.0,367.0,4141.0,0.0,0.0,7629.0,656.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,124.0,172.0,0.0,0.0,0.0,0.0,0.0,49.0,68.0,0.0,0.0
