goodreads_book_id,Art,Biography,Business,Chick Lit,Children's,Christian,Classics,Comics,Contemporary,Cookbooks,Crime,Ebooks,Fantasy,Fiction,Gay and Lesbian,Graphic Novels,Historical Fiction,History,Horror,Humor and Comedy,Manga,Memoir,Music,Mystery,Nonfiction,Paranormal,Philosophy,Poetry,Psychology,Religion,Romance,Science,Science Fiction,Self Help,Spirituality,Sports,Suspense,Thriller,Travel,Young Adult
840,63.0,0.0,112.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,19.0,0.0,56.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
865,0.0,0.0,0.0,0.0,0.0,0.0,3089.0,0.0,520.0,0.0,0.0,131.0,2297.0,9712.0,0.0,0.0,334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1979.0,0.0,0.0,238.0,101.0,0.0,0.0,452.0,961.0,0.0,0.0,0.0,198.0,166.0
870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,51.0,107.0,0.0,452.0,0.0,0.0,0.0,0.0,381.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0
880,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,8.0,14.0,0.0,532.0,0.0,0.0,1234.0,178.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,90.0,6.0,0.0
890,0.0,0.0,0.0,0.0,0.0,0.0,19214.0,0.0,0.0,0.0,0.0,0.0,0.0,9439.0,0.0,0.0,1433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339.0
900,0.0,66.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,13.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,94.0,0.0,5.0,0.0,142.0,0.0,19.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0
902,0.0,0.0,0.0,0.0,341.0,0.0,427.0,0.0,48.0,0.0,0.0,0.0,33.0,1173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,48.0,0.0,1416.0
903,0.0,0.0,0.0,0.0,167.0,0.0,32.0,0.0,11.0,0.0,0.0,0.0,92.0,280.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.0
930,0.0,206.0,0.0,240.0,0.0,0.0,1197.0,0.0,551.0,0.0,0.0,0.0,0.0,8127.0,0.0,0.0,7195.0,489.0,0.0,0.0,0.0,314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
952,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,23.0,9.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
960,80.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,532.0,0.0,820.0,106.0,322.0,9364.0,0.0,0.0,822.0,174.0,0.0,0.0,0.0,0.0,0.0,5740.0,0.0,0.0,0.0,0.0,0.0,460.0,87.0,0.0,155.0,0.0,0.0,0.0,1274.0,4563.0,0.0,0.0
968,242.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,786.0,0.0,0.0,133.0,379.0,13725.0,0.0,0.0,1379.0,324.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,672.0,115.0,0.0,101.0,0.0,0.0,0.0,1507.0,5358.0,0.0,0.0
976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,0.0,297.0,72.0,52.0,3201.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,1594.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,43.0,288.0,0.0,0.0,0.0,556.0,2273.0,0.0,0.0
998,0.0,0.0,513.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,7.0,0.0,33.0,0.0,0.0,7.0,0.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0
1005,0.0,0.0,99.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,15.0,0.0,0.0,0.0,0.0,0.0
1032,0.0,89.0,222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,13.0,0.0,0.0,36.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
1052,0.0,0.0,496.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,8.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,50.0,0.0,28.0,0.0,0.0,0.0,0.0,262.0,0.0,0.0,0.0,0.0,0.0,0.0
1067,0.0,104.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,22.0,0.0,44.0,0.0,0.0,103.0,4413.0,0.0,0.0,0.0,0.0,0.0,0.0,806.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0
1097,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,1548.0,0.0,0.0,0.0,24.0,0.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1103,0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,45.0,0.0,2442.0,0.0,0.0,3480.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0
1110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,103.0,29.0,0.0,191.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,375.0,0.0,0.0
1171,0.0,85.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,42.0,0.0,0.0,0.0,113.0,0.0,0.0,0.0,28.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,622.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1202,0.0,0.0,133.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,66.0,0.0,41.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,2959.0,0.0,106.0,0.0,581.0,0.0,0.0,878.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0
1232,0.0,0.0,0.0,0.0,0.0,0.0,144.0,0.0,286.0,0.0,106.0,86.0,796.0,4560.0,0.0,0.0,2973.0,122.0,0.0,0.0,0.0,0.0,0.0,2613.0,0.0,0.0,0.0,0.0,0.0,0.0,355.0,0.0,0.0,0.0,0.0,0.0,230.0,311.0,0.0,0.0
1241,0.0,282.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,0.0,0.0,0.0,0.0,222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,0.0,0.0,57.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1274,0.0,0.0,0.0,23.0,0.0,0.0,13.0,0.0,11.0,0.0,0.0,20.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.0,0.0,56.0,0.0,542.0,0.0,56.0,0.0,0.0,736.0,0.0,0.0,0.0,0.0,0.0,0.0
1295,0.0,0.0,0.0,22.0,0.0,0.0,224.0,0.0,25.0,0.0,0.0,37.0,92.0,314.0,0.0,0.0,490.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0
1301,0.0,115.0,130.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,21.0,0.0,23.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,12.0,0.0,0.0,201.0,0.0,0.0,0.0,13.0,0.0,0.0,35.0,0.0,0.0,0.0,349.0,0.0,0.0,0.0,0.0
1303,0.0,14.0,485.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,0.0,252.0,0.0,397.0,0.0,0.0,13.0,0.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0
1305,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,10.0,39.0,488.0,0.0,0.0,459.0,269.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,251.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1319,291.0,0.0,235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,337.0,0.0,62.0,0.0,160.0,0.0,0.0,0.0,0.0,366.0,24.0,0.0,0.0,0.0,0.0,0.0
1362,0.0,0.0,0.0,0.0,0.0,0.0,911.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,21.0,1900.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0
1371,0.0,0.0,0.0,0.0,0.0,0.0,8814.0,0.0,0.0,0.0,0.0,79.0,546.0,2132.0,0.0,0.0,442.0,559.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,2823.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1375,0.0,0.0,0.0,0.0,0.0,0.0,1055.0,0.0,0.0,0.0,0.0,0.0,91.0,281.0,0.0,0.0,56.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,247.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1381,0.0,0.0,0.0,0.0,0.0,0.0,14238.0,0.0,0.0,0.0,0.0,78.0,1271.0,3670.0,0.0,0.0,440.0,555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,3418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0
1420,0.0,0.0,0.0,0.0,0.0,0.0,13787.0,0.0,0.0,0.0,0.0,91.0,71.0,3145.0,0.0,0.0,328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1426,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,22.0,0.0,0.0,23.0,18.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,128.0,0.0,5.0,20.0,0.0,0.0,0.0,63.0,97.0,0.0,0.0,0.0,0.0,0.0
1427,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,71.0,0.0,0.0,17.0,12.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,121.0,0.0,0.0,11.0,72.0,0.0,0.0,8.0,74.0,0.0,0.0,0.0,11.0,0.0
1428,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,89.0,0.0,0.0,31.0,13.0,644.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,31.0,183.0,0.0,0.0,14.0,95.0,0.0,0.0,0.0,0.0,0.0
1430,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,165.0,0.0,0.0,34.0,0.0,877.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,0.0,0.0,0.0,248.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0
1431,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,47.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,142.0,0.0,130.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,22.0
1519,0.0,0.0,0.0,0.0,0.0,0.0,1077.0,0.0,0.0,0.0,0.0,0.0,19.0,243.0,0.0,0.0,16.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1524,0.0,0.0,0.0,0.0,0.0,0.0,335.0,0.0,0.0,0.0,0.0,0.0,10.0,59.0,0.0,0.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1540,0.0,0.0,0.0,0.0,0.0,0.0,1415.0,0.0,0.0,0.0,0.0,14.0,25.0,355.0,0.0,0.0,25.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1554,0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,65.0,716.0,0.0,0.0,71.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,97.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,0.0,0.0,20.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1617,0.0,253.0,0.0,0.0,0.0,0.0,3905.0,0.0,69.0,0.0,0.0,0.0,0.0,772.0,0.0,0.0,662.0,2936.0,75.0,0.0,0.0,440.0,0.0,0.0,2742.0,0.0,68.0,0.0,0.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315.0
1618,0.0,0.0,0.0,0.0,0.0,0.0,236.0,0.0,172.0,0.0,31.0,101.0,0.0,1099.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,380.0
1622,0.0,0.0,0.0,0.0,0.0,0.0,9438.0,0.0,0.0,0.0,0.0,78.0,1377.0,1815.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,0.0,0.0,754.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1624,0.0,315.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,8.0,0.0,24.0,0.0,0.0,10.0,128.0,0.0,0.0,0.0,381.0,0.0,0.0,257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,0.0
1625,0.0,0.0,0.0,0.0,0.0,0.0,4199.0,0.0,0.0,0.0,0.0,32.0,25.0,778.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,0.0,0.0,319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,76.0,0.0,0.0,19.0,0.0,663.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1633,0.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0
1635,0.0,0.0,463.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
1715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,419.0,0.0,0.0,23.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,1226.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1823,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,9.0,0.0,4.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,12.0,0.0,0.0,218.0,0.0,5.0,0.0,32.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0
1824,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,7.0,0.0,35.0,0.0,0.0,0.0,146.0,0.0,0.0,0.0,5.0,0.0,0.0,184.0,23.0,0.0,0.0,53.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1842,0.0,0.0,29.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1703.0,0.0,0.0,0.0,0.0,0.0,0.0,575.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1845,0.0,1907.0,0.0,0.0,0.0,0.0,447.0,0.0,140.0,0.0,0.0,51.0,0.0,370.0,0.0,0.0,0.0,164.0,0.0,0.0,0.0,374.0,0.0,0.0,2370.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1079.0,57.0
1846,0.0,0.0,0.0,0.0,0.0,509.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,23.0,0.0,19.0,128.0,0.0,0.0,0.0,63.0,83.0,0.0,0.0,0.0,0.0,0.0
1848,0.0,709.0,0.0,0.0,0.0,0.0,42.0,0.0,30.0,0.0,0.0,0.0,0.0,206.0,0.0,0.0,164.0,317.0,0.0,0.0,0.0,160.0,0.0,0.0,373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0
1849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,11.0,0.0,223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,43.0,0.0,0.0
1852,0.0,0.0,0.0,0.0,113.0,0.0,5666.0,0.0,0.0,0.0,0.0,91.0,42.0,2967.0,0.0,0.0,423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,679.0
1869,0.0,67.0,64.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,71.0,0.0,0.0,216.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1875,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,0.0,61.0,0.0,82.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1885,0.0,0.0,0.0,505.0,0.0,0.0,35772.0,0.0,0.0,0.0,0.0,489.0,0.0,11000.0,0.0,0.0,2813.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.0
1897,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,18.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,47.0,0.0
1898,0.0,187.0,0.0,0.0,0.0,0.0,32.0,0.0,28.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,277.0,0.0,0.0,547.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,33.0,53.0,208.0,0.0
1911,0.0,0.0,577.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,687.0,0.0,0.0,0.0,0.0,0.0,0.0,538.0,0.0,28.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1934,0.0,0.0,0.0,274.0,430.0,0.0,20533.0,0.0,0.0,0.0,0.0,251.0,0.0,5990.0,0.0,0.0,2099.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2123.0
1953,0.0,0.0,0.0,0.0,0.0,0.0,16170.0,0.0,0.0,0.0,0.0,228.0,0.0,5394.0,0.0,0.0,2515.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0
1990,0.0,0.0,0.0,0.0,0.0,0.0,572.0,0.0,0.0,0.0,0.0,7.0,0.0,245.0,0.0,0.0,28.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0
2049,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,201.0,7.0,0.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,28.0,0.0,0.0
2050,0.0,0.0,0.0,0.0,0.0,0.0,148.0,0.0,0.0,0.0,33.0,18.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,685.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,64.0,0.0,0.0
2052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,184.0,0.0,0.0
2054,0.0,0.0,0.0,0.0,0.0,0.0,163.0,0.0,0.0,0.0,325.0,17.0,0.0,575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,707.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,60.0,0.0,0.0
2067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,432.0,0.0,59.0,432.0,0.0,214.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
2068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,370.0,0.0,18.0,25.0,0.0,552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2094,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,26.0,0.0,10.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,0.0,34.0,0.0,0.0,0.0,0.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
