goodreads_book_id,genre,count
2493,Fiction,2749
2493,Historical Fiction,45
2493,Horror,50
2493,Science,98
2493,Science Fiction,5287
2493,Travel,41
2493,Young Adult,48
2517,Art,89
2517,Classics,45
2517,Contemporary,71
2517,Crime,34
2517,Ebooks,12
2517,Fiction,893
2517,Historical Fiction,515
2517,History,66
2517,Mystery,233
2517,Philosophy,18
2517,Religion,21
2517,Thriller,14
2526,Classics,301
2526,Contemporary,185
2526,Ebooks,55
2526,Fantasy,71
2526,Fiction,2546
2526,Horror,201
2526,Mystery,31
2526,Philosophy,38
2526,Science Fiction,556
2526,Thriller,44
2528,Classics,13
2528,Contemporary,16
2528,Ebooks,8
2528,Fantasy,4
2528,Fiction,332
2528,Romance,9
2530,Classics,96
2530,Contemporary,14
2530,Fantasy,10
2530,Fiction,186
2530,Historical Fiction,112
2530,History,12
2530,Religion,9
2530,Romance,56
2547,Classics,1048
2547,Ebooks,29
2547,Fiction,655
2547,Nonfiction,104
2547,Philosophy,1270
2547,Poetry,1883
2547,Psychology,20
2547,Religion,338
2547,Self Help,95
2547,Spirituality,529
2612,Business,2079
2612,Ebooks,56
2612,Fiction,35
2612,History,76
2612,Nonfiction,2179
2612,Philosophy,201
2612,Psychology,1564
2612,Science,547
2612,Self Help,282
2615,Business,575
2615,Nonfiction,75
2615,Psychology,14
2615,Science,12
2615,Self Help,20
2623,Classics,15539
2623,Ebooks,165
2623,Fiction,5149
2623,Historical Fiction,807
2623,Romance,270
2623,Young Adult,97
2657,Classics,31068
2657,Contemporary,253
2657,Crime,309
2657,Fiction,879
2657,Historical Fiction,4735
2657,History,378
2657,Mystery,246
2657,Young Adult,2436
2666,Business,12
2666,Classics,184
2666,Contemporary,94
2666,Crime,21
2666,Fiction,1349
2666,Historical Fiction,12
2666,Thriller,10
2677,Classics,10
2677,Ebooks,3
2677,Fiction,125
2677,Historical Fiction,4
2677,History,12
2677,Nonfiction,28
2677,Philosophy,28
2677,Poetry,3
2696,Classics,99
2696,Fantasy,53
2696,Historical Fiction,290
2696,History,173
2696,Poetry,1615
2696,Religion,32
2715,Business,14
2715,Cookbooks,10
2715,Ebooks,13
2715,History,1854
2715,Nonfiction,682
2715,Science,203
2715,Travel,11
2743,Biography,244
2743,Contemporary,9
2743,Crime,6
2743,Fiction,26
2743,Memoir,237
2743,Nonfiction,210
2743,Psychology,91
2743,Self Help,15
2743,Young Adult,38
2744,Contemporary,165
2744,Ebooks,86
2744,Fantasy,6666
2744,Fiction,2301
2744,Horror,61
2744,Paranormal,92
2744,Science Fiction,178
2744,Young Adult,64
2748,Business,10
2748,Contemporary,65
2748,Ebooks,8
2748,Fiction,178
2748,Science Fiction,7
2767,Classics,107
2767,Ebooks,45
2767,History,4610
2767,Nonfiction,1269
2767,Philosophy,21
2767,Science,22
2784,Art,170
2784,Classics,11
2784,History,40
2784,Nonfiction,175
2784,Philosophy,229
2784,Psychology,29
2784,Science,6
2794,Classics,498
2794,Contemporary,107
2794,Ebooks,16
2794,Fiction,1685
2794,Mystery,122
2794,Science Fiction,20
2839,Children's,737
2839,Classics,1294
2839,Contemporary,160
2839,Fantasy,1299
2839,Fiction,1980
2839,Young Adult,2245
2865,Art,677
2865,Chick Lit,64
2865,Classics,671
2865,Contemporary,107
2865,Fiction,2943
2865,Historical Fiction,5078
2865,History,260
2865,Romance,463
2865,Young Adult,80
2872,Art,7
2872,Chick Lit,6
2872,Classics,8
2872,Contemporary,13
2872,Ebooks,8
2872,Fiction,26
2872,Historical Fiction,732
2872,History,26
2872,Romance,17
2873,Art,55
2873,Chick Lit,14
2873,Classics,7
2873,Contemporary,18
2873,Ebooks,6
2873,Fantasy,6
2873,Fiction,450
2873,Historical Fiction,774
2873,History,29
2873,Mystery,50
2873,Religion,22
2873,Romance,45
2879,Comics,22
2879,Fantasy,24
2879,Fiction,20
2879,Graphic Novels,53
2879,Horror,3
2879,Manga,1201
2879,Paranormal,16
2879,Young Adult,5
2880,Comics,182
2880,Fantasy,275
2880,Fiction,81
2880,Graphic Novels,262
2880,Horror,14
2880,Manga,3914
2880,Paranormal,45
2880,Romance,9
2880,Young Adult,72
2915,Children's,40
2915,Classics,24
2915,Contemporary,9
2915,Ebooks,7
2915,Fiction,233
2915,Thriller,6
2915,Young Adult,255
2932,Children's,40
2932,Classics,5907
2932,Ebooks,81
2932,Fantasy,38
2932,Fiction,2460
2932,Historical Fiction,310
2932,History,53
2932,Travel,48
2932,Young Adult,97
2956,Children's,301
2956,Classics,17401
2956,Ebooks,147
2956,Fiction,7519
2956,Historical Fiction,1481
2956,History,130
2956,Young Adult,1384
2978,Classics,6
2978,Ebooks,9
2978,Fiction,9
2978,Historical Fiction,32
2978,Mystery,6
2978,Paranormal,5
2978,Philosophy,13
2978,Religion,7
2978,Science Fiction,20
2978,Spirituality,9
2978,Thriller,6
2978,Travel,37
2978,Young Adult,6
2998,Children's,1339
2998,Classics,12224
2998,Ebooks,150
2998,Fantasy,379
2998,Fiction,3873
2998,Historical Fiction,855
2998,Mystery,102
2998,Young Adult,1775
3008,Children's,722
3008,Classics,5576
3008,Ebooks,66
3008,Fantasy,62
3008,Fiction,1518
3008,Historical Fiction,534
3008,Young Adult,784
3028,Business,115
3028,Classics,19
3028,Ebooks,6
3028,History,18
3028,Nonfiction,108
3028,Philosophy,38
3028,Science,5
3049,Classics,1617
3049,Fantasy,511
3049,Fiction,475
3049,Historical Fiction,103
3049,History,63
3049,Poetry,989
3049,Romance,34
3061,Art,207
3061,History,1
3061,Nonfiction,18
3087,Classics,4067
3087,Ebooks,68
3087,Fiction,1741
3087,Historical Fiction,262
3087,Romance,681
3087,Travel,87
3102,Classics,132
3102,Ebooks,41
3102,Fiction,1082
3102,Historical Fiction,150
3102,History,15
3102,Romance,69
3103,Classics,672
3103,Fiction,532
3103,Gay and Lesbian,9
3103,Historical Fiction,86
3103,Romance,172
3109,Cookbooks,43
3109,Ebooks,42
3109,History,345
3109,Memoir,31
3109,Nonfiction,1995
3109,Philosophy,83
3109,Science,717
3109,Young Adult,31
3110,Biography,59
3110,Crime,12
3110,Fiction,40
3110,History,436
3110,Memoir,140
3110,Nonfiction,731
3110,Travel,313
3273,Contemporary,17
3273,Ebooks,18
3273,Fiction,822
3273,Historical Fiction,1831
3273,History,70
3273,Romance,19
3273,Travel,16
3273,Young Adult,29
3291,Classics,9
3291,Contemporary,8
3291,Ebooks,3
3291,Fantasy,11
3291,Fiction,226
3291,Historical Fiction,19
3291,Romance,22
3300,Biography,8
3300,Classics,6
3300,Fiction,258
3300,Historical Fiction,390
3300,History,32
3300,Romance,28
3304,Children's,16
3304,Contemporary,15
3304,Ebooks,8
3304,Fantasy,464
3304,Fiction,207
3304,Mystery,23
3304,Paranormal,8
3304,Romance,19
3304,Young Adult,355
3368,Art,8
3368,Business,116
3368,Ebooks,9
3368,Nonfiction,107
3368,Psychology,26
3378,Classics,31
3378,Contemporary,95
3378,Fiction,740
3378,Nonfiction,9
3378,Philosophy,7
3379,Contemporary,53
3379,Crime,2
3379,Fiction,387
3381,Contemporary,62
3381,Crime,5
3381,Ebooks,6
3381,Fiction,437
3381,Psychology,4
3381,Religion,7
3381,Thriller,8
3381,Young Adult,19
3384,Contemporary,55
3384,Fantasy,16
3384,Fiction,476
3384,Science Fiction,46
3384,Young Adult,6
3388,Classics,15
3388,Contemporary,78
3388,Ebooks,10
3388,Fiction,33
3388,Historical Fiction,20
3388,History,66
3388,Music,18
3412,Classics,67
3412,Contemporary,46
3412,Ebooks,23
3412,Fiction,152
3412,Historical Fiction,124
3412,History,42
3412,Religion,37
3412,Romance,80
3431,Christian,149
3431,Classics,29
3431,Contemporary,84
3431,Ebooks,58
3431,Fiction,245
3431,Nonfiction,77
3431,Psychology,26
3431,Romance,40
3431,Spirituality,30
3431,Young Adult,45
3446,Classics,37
3446,Contemporary,6
3446,Ebooks,4
3446,Fantasy,5
3446,Fiction,354
3446,Historical Fiction,88
3446,History,21
3447,Classics,10
3447,Contemporary,22
3447,Crime,14
3447,Fiction,448
3447,Historical Fiction,49
3447,History,12
3447,Mystery,145
3447,Psychology,7
3447,Suspense,15
3447,Thriller,22
3462,Chick Lit,308
3462,Contemporary,138
3462,Ebooks,27
3462,Fiction,614
3462,Mystery,12
3462,Romance,1282
3462,Young Adult,21
3463,Chick Lit,309
3463,Contemporary,131
3463,Ebooks,44
3463,Fiction,638
3463,Mystery,69
3463,Romance,1212
3463,Young Adult,20
3464,Chick Lit,247
3464,Contemporary,118
3464,Ebooks,24
3464,Fiction,492
3464,Mystery,48
3464,Paranormal,13
3464,Romance,1001
3464,Young Adult,15
3465,Biography,85
3465,Chick Lit,23
3465,Contemporary,17
3465,Ebooks,13
3465,Fiction,67
3465,Memoir,143
3465,Nonfiction,123
3465,Romance,69
3465,Travel,74
3465,Young Adult,5
3466,Chick Lit,367
3466,Contemporary,155
3466,Ebooks,41
3466,Fiction,734
3466,Romance,1437
3466,Young Adult,18
3467,Children's,110
3467,Ebooks,18
3467,Fantasy,506
3467,Fiction,421
3467,Mystery,15
3467,Science,18
3467,Science Fiction,405
3467,Young Adult,826
3473,Classics,79
3473,Contemporary,33
3473,Ebooks,79
3473,Fiction,82
3473,Historical Fiction,42
3473,Romance,154
3476,Chick Lit,17
3476,Contemporary,24
3476,Fiction,410
3476,Historical Fiction,37
3476,Young Adult,7
3478,Chick Lit,365
3478,Contemporary,194
3478,Ebooks,36
3478,Fiction,826
3478,Romance,1727
3478,Young Adult,18
3483,Contemporary,126
3483,Crime,28
3483,Fiction,1153
3483,Mystery,418
3483,Suspense,11
3483,Thriller,20
3483,Young Adult,79
3507,Chick Lit,366
3507,Contemporary,101
3507,Crime,181
3507,Ebooks,37
3507,Fiction,509
3507,Mystery,1650
3507,Romance,275
3507,Suspense,56
3507,Thriller,43
3559,Biography,11
3559,Business,3
3559,Fiction,4
3559,History,367
3559,Memoir,17
3559,Nonfiction,124
3559,Religion,15
3559,Travel,22
3562,Chick Lit,10
3562,Children's,136
3562,Classics,757
3562,Fiction,451
3562,Historical Fiction,201
3562,History,10
3562,Romance,40
3562,Young Adult,474
3579,Chick Lit,10
3579,Classics,12
3579,History,11
3579,Romance,59
3581,Classics,481
3581,Crime,67
3581,Ebooks,7
3581,Fiction,252
3581,Historical Fiction,34
3581,Mystery,394
3581,Suspense,11
3581,Thriller,17
3586,Classics,601
3586,Crime,64
3586,Ebooks,16
3586,Fiction,263
3586,Historical Fiction,15
3586,Mystery,471
3586,Suspense,14
3586,Thriller,18
3590,Classics,4843
3590,Crime,840
3590,Ebooks,154
3590,Fiction,2160
3590,Historical Fiction,194
3590,Mystery,3587
3590,Suspense,52
3590,Thriller,126
3590,Young Adult,40
3636,Classics,540
3636,Contemporary,98
3636,Ebooks,204
3636,Fantasy,252
3636,Fiction,642
3636,Philosophy,177
3636,Science Fiction,351
3636,Young Adult,271
3648,Contemporary,40
3648,Ebooks,5
3648,Fiction,519
3648,Historical Fiction,8
3656,Classics,11
3656,Contemporary,63
3656,Ebooks,13
3656,Fiction,645
3679,Classics,15
3679,Contemporary,218
3679,Fiction,1343
3682,Chick Lit,87
3682,Ebooks,69
3682,Fantasy,1401
3682,Fiction,302
3682,Historical Fiction,866
3682,History,84
3682,Mystery,363
3682,Paranormal,924
3682,Romance,712
3682,Young Adult,1152
3685,Children's,432
3685,Classics,3860
3685,Fantasy,47
3685,Fiction,1275
3685,Historical Fiction,241
3685,Young Adult,631
3686,Biography,125
3686,Contemporary,16
3686,Fiction,68
3686,Memoir,157
3686,Nonfiction,252
3690,Christian,21
3690,Classics,503
3690,Fiction,991
3690,Historical Fiction,120
3690,History,18
3690,Religion,110
3690,Spirituality,9
3692,Classics,279
3692,Fiction,91
3692,Historical Fiction,31
3692,Religion,31
3692,Romance,7
3698,Classics,568
3698,Contemporary,16
3698,Crime,12
3698,Fiction,1204
3698,Historical Fiction,260
3698,History,69
3698,Mystery,30
3698,Thriller,25
3698,Travel,19
3710,Contemporary,37
3710,Fiction,339
3711,Classics,67
3711,Contemporary,412
3711,Fiction,2450
3711,Historical Fiction,45
3711,Religion,32
3717,Biography,20
3717,Contemporary,25
3717,Ebooks,6
3717,Fiction,30
3717,Science,4
3717,Travel,5
3750,Classics,42
3750,Crime,37
3750,Ebooks,23
3750,Fiction,444
3750,Mystery,91
3750,Science Fiction,6
3750,Suspense,32
3750,Thriller,252
3757,Classics,46
3757,Crime,37
3757,Ebooks,25
3757,Fiction,409
3757,Mystery,77
3757,Suspense,28
3757,Thriller,225
3758,Classics,298
3758,Crime,140
3758,Ebooks,44
3758,Fiction,1118
3758,Mystery,317
3758,Suspense,77
3758,Thriller,617
3759,Classics,43
3759,Crime,48
3759,Ebooks,23
3759,Fiction,429
3759,Mystery,69
3759,Suspense,33
3759,Thriller,214
3760,Classics,50
3760,Crime,53
3760,Ebooks,22
3760,Fiction,422
3760,Mystery,92
3760,Suspense,35
3760,Thriller,223
3762,Classics,31
3762,Crime,15
3762,Ebooks,24
3762,Fiction,350
3762,Mystery,63
3762,Suspense,34
3762,Thriller,170
3763,Classics,66
3763,Crime,63
3763,Ebooks,26
3763,Fiction,519
3763,Mystery,108
3763,Suspense,32
3763,Thriller,303
3764,Classics,48
3764,Crime,41
3764,Ebooks,26
3764,Fiction,477
3764,Mystery,104
3764,Suspense,36
3764,Thriller,278
3805,Classics,36
3805,Contemporary,319
3805,Ebooks,25
3805,Fiction,2711
3832,Classics,10
3832,Contemporary,8
3832,Crime,187
3832,Ebooks,6
3832,Fiction,285
3832,Historical Fiction,7
3832,Mystery,1063
3832,Suspense,12
3832,Thriller,25
3836,Classics,6219
3836,Ebooks,82
3836,Fantasy,141
3836,Fiction,2922
3836,Historical Fiction,321
3836,History,50
3858,Biography,32
3858,Contemporary,4
3858,Ebooks,4
3858,Fiction,27
3858,Memoir,95
3858,Nonfiction,66
3858,Religion,33
3858,Spirituality,16
3858,Travel,399
3867,Contemporary,269
3867,Fiction,2130
3867,Historical Fiction,362
3867,History,25
3867,Mystery,25
3867,Romance,309
3869,Classics,214
3869,Ebooks,52
3869,Fiction,35
3869,History,452
3869,Nonfiction,1234
3869,Philosophy,278
3869,Science,5922
3872,Cookbooks,6
3872,Ebooks,16
3872,History,461
3872,Nonfiction,289
3872,Science,26
3873,Christian,33
3873,Ebooks,12
3873,Fiction,6
3873,History,810
3873,Nonfiction,229
3873,Philosophy,151
3873,Religion,1166
3873,Science,7
3873,Spirituality,113
3876,Classics,6005
3876,Fiction,4085
3876,Historical Fiction,287
3876,History,52
3876,Romance,73
3876,Travel,95
3882,Cookbooks,365
3882,Ebooks,1
3882,Nonfiction,20
3885,Cookbooks,186
3885,Nonfiction,5
3888,Cookbooks,397
3888,Nonfiction,18
3895,Cookbooks,576
3895,Ebooks,2
3895,Nonfiction,14
3972,Contemporary,4
3972,Ebooks,13
3972,Fantasy,139
3972,Fiction,146
3972,Historical Fiction,17
3972,History,5
3972,Horror,8
3972,Science,27
3972,Science Fiction,560
3972,Thriller,11
3973,Ebooks,8
3973,Fantasy,259
3973,Fiction,27
3973,Historical Fiction,28
3973,History,10
3973,Science Fiction,64
3973,Thriller,8
3974,Ebooks,31
3974,Fantasy,190
3974,Fiction,508
3974,Historical Fiction,612
3974,History,75
3974,Horror,1274
3974,Mystery,84
3974,Paranormal,15
3974,Science Fiction,38
3974,Suspense,31
3974,Thriller,137
3977,Classics,6
3977,Ebooks,28
3977,Fantasy,125
3977,Fiction,337
3977,Horror,14
3977,Mystery,6
3977,Religion,17
3977,Science,35
3977,Science Fiction,1245
3977,Thriller,5
3980,Art,118
3980,Children's,660
3980,Classics,500
3980,Contemporary,66
3980,Fiction,1235
3980,Mystery,573
3980,Young Adult,951
3985,Classics,71
3985,Comics,213
3985,Contemporary,244
3985,Fantasy,71
3985,Fiction,3721
3985,Historical Fiction,1048
3985,History,107
4004,Biography,18
4004,Classics,10
4004,Contemporary,30
4004,Ebooks,22
4004,Fantasy,15
4004,Fiction,318
4004,Memoir,13
4004,Nonfiction,10
4004,Philosophy,101
4004,Religion,36
4004,Romance,7
4004,Self Help,23
4004,Spirituality,82
4004,Travel,56
4005,Christian,5
4005,Classics,6
4005,Contemporary,32
4005,Ebooks,18
4005,Fantasy,12
4005,Fiction,338
4005,Historical Fiction,67
4005,History,6
4005,Philosophy,58
4005,Religion,42
4005,Romance,11
4005,Self Help,8
4005,Spirituality,58
4005,Young Adult,4
4006,Biography,7
4006,Contemporary,17
4006,Ebooks,13
4006,Fantasy,21
4006,Fiction,227
4006,Nonfiction,4
4006,Philosophy,51
4006,Religion,13
4006,Romance,9
4006,Self Help,4
4006,Spirituality,57
4008,Classics,18
4008,Contemporary,72
4008,Ebooks,25
4008,Fantasy,57
4008,Mystery,11
4008,Philosophy,147
4008,Psychology,10
4008,Religion,25
4008,Romance,14
4008,Self Help,10
4008,Spirituality,69
4009,Contemporary,25
4009,Young Adult,13
4031,Contemporary,39
4031,Ebooks,9
4031,Fantasy,8
4031,Fiction,369
4031,Horror,174
4031,Memoir,7
4031,Mystery,28
4031,Suspense,7
4031,Thriller,45
4035,Contemporary,3
4035,Crime,40
4035,Ebooks,3
4035,Fiction,178
4035,Mystery,128
4035,Suspense,21
4035,Thriller,53
4069,Biography,549
4069,Business,41
4069,Classics,558
4069,Fiction,40
4069,History,842
4069,Memoir,633
4069,Nonfiction,1118
4069,Philosophy,2232
4069,Psychology,2584
4069,Religion,196
4069,Science,53
4069,Self Help,504
4069,Spirituality,319
4076,Business,115
4076,Classics,2
4076,History,3
4076,Nonfiction,17
4076,Psychology,5
4076,Science,2
4076,Self Help,10
4099,Business,13
4099,Ebooks,9
4099,Nonfiction,56
4099,Science,16
4122,Business,1025
4122,Ebooks,4
4122,Nonfiction,60
4122,Psychology,9
4122,Self Help,22
4135,Art,7
4135,Biography,9
4135,Contemporary,8
4135,Cookbooks,164
4135,Ebooks,6
4135,Fiction,17
4135,Memoir,26
4135,Nonfiction,183
4135,Self Help,6
4136,Biography,80
4136,Contemporary,31
4136,Ebooks,13
4136,Fiction,339
4136,Memoir,523
4136,Nonfiction,411
4137,Biography,478
4137,Contemporary,182
4137,Ebooks,60
4137,Fiction,676
4137,Memoir,2043
4137,Nonfiction,1596
4138,Biography,232
4138,Contemporary,67
4138,Ebooks,32
4138,Fiction,363
4138,Memoir,1119
4138,Nonfiction,701
4143,Biography,56
4143,Contemporary,19
4143,Ebooks,16
4143,Fiction,264
4143,Memoir,206
4143,Nonfiction,203
4214,Classics,1251
4214,Contemporary,1021
4214,Ebooks,135
4214,Fantasy,2012
4214,Fiction,472
4214,Philosophy,634
4214,Religion,443
4214,Spirituality,234
4214,Travel,134
4214,Young Adult,540
4261,Biography,7
4261,Contemporary,24
4261,Ebooks,4
4261,Fiction,54
4261,Memoir,39
4261,Music,380
4261,Nonfiction,90
4264,Biography,105
4264,Contemporary,66
4264,Ebooks,18
4264,Fiction,374
4264,History,7
4264,Memoir,121
4264,Nonfiction,97
4264,Romance,10
4264,Sports,324
4268,Chick Lit,9
4268,Contemporary,159
4268,Ebooks,12
4268,Fiction,1140
4268,Romance,15
4271,Chick Lit,20
4271,Classics,18
4271,Contemporary,392
4271,Ebooks,20
4271,Fiction,1805
4271,Music,21
4271,Romance,48
4271,Young Adult,52
4325,Chick Lit,207
4325,Contemporary,464
4325,Ebooks,38
4325,Fiction,260
4325,Romance,460
4325,Young Adult,657
4339,Biography,31
4339,Classics,15
4339,Fiction,47
4339,Historical Fiction,11
4339,History,331
4339,Memoir,84
4339,Nonfiction,149
4339,Travel,6
4364,Biography,5
4364,Contemporary,3
4364,Crime,4
4364,Fiction,15
4364,History,48
4364,Memoir,17
4364,Nonfiction,81
4364,Travel,83
4373,Biography,156
4373,Ebooks,6
4373,Fiction,7
4373,History,279
4373,Horror,9
4373,Memoir,294
4373,Nonfiction,231
4373,Travel,20
4373,Young Adult,11
4381,Classics,14903
4381,Ebooks,158
4381,Fantasy,842
4381,Fiction,9502
4381,Philosophy,145
4381,Science,156
4381,Science Fiction,8319
4381,Young Adult,418
4395,Classics,10927
4395,Fiction,5804
4395,Historical Fiction,1786
4395,History,278
4395,Young Adult,70
4406,Classics,7128
4406,Fiction,4260
4406,Historical Fiction,820
4406,History,60
4407,Classics,170
4407,Contemporary,582
4407,Ebooks,242
4407,Fantasy,16071
4407,Fiction,6342
4407,Horror,524
4407,Mystery,269
4407,Paranormal,316
4407,Religion,267
4407,Science Fiction,817
4407,Thriller,134
4473,Classics,812
4473,Contemporary,300
4473,Ebooks,35
4473,Fiction,3544
4473,Historical Fiction,125
4473,Religion,85
4477,Biography,45
4477,Business,5
4477,Contemporary,6
4477,Ebooks,6
4477,Fiction,7
4477,Memoir,122
4477,Nonfiction,387
4477,Philosophy,10
4477,Science,344
4507,Biography,82
4507,Crime,8
4507,Ebooks,9
4507,Memoir,354
4507,Nonfiction,197
4507,Psychology,161
4507,Science,7
4507,Young Adult,5
4516,Contemporary,29
4516,Ebooks,14
4516,Fantasy,114
4516,Fiction,141
4516,Historical Fiction,66
4516,Horror,154
4516,Mystery,137
4516,Paranormal,14
4516,Romance,76
4516,Suspense,22
4516,Thriller,36
4516,Young Adult,235
4530,Chick Lit,327
4530,Contemporary,24
4530,Ebooks,3
4530,Fiction,206
4530,Mystery,41
4530,Romance,60
4530,Suspense,3
4530,Thriller,7
4538,Children's,172
4538,Classics,37
4538,Contemporary,40
4538,Fiction,318
4538,Young Adult,370
4588,Classics,52
4588,Contemporary,859
4588,Ebooks,96
4588,Fiction,4419
4588,Historical Fiction,471
4588,Mystery,97
4588,Young Adult,164
4591,History,36
4591,Nonfiction,226
4591,Philosophy,6
4591,Psychology,9
4591,Science,1245
4599,Contemporary,11
4599,Crime,9
4599,Fantasy,31
4599,Fiction,330
4599,Historical Fiction,167
4599,History,16
4599,Mystery,58
4599,Romance,4
4599,Thriller,10
4600,Children's,193
4600,Classics,8
4600,Fiction,15
4600,Poetry,8
4625,Classics,444
4625,Ebooks,9
4625,Fiction,532
4625,Historical Fiction,6
4630,Classics,419
4630,Crime,9
4630,Fiction,518
4630,Historical Fiction,11
4631,Classics,66
4631,Fiction,31
4631,Historical Fiction,26
4631,History,78
4631,Memoir,35
4631,Travel,273
4633,Classics,188
